model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,secs
lam_plate=0.6,0.4502881632682889,0.4992713040027416,0.29665515589013236,0.2300425110003686,0.6191746141992145,0.8497310591022234,0.390607484520818,0.2164344460180902,0.2553253857281816,0.6089829706478431,0.5487963380720192,0.9835256935403647,0.9655958469017891,0.8208732820187566,0.8178655966662279,lam_plate=0.6,5,CGD,341.7
lam_plate=0.6,0.41868532668679515,0.5072861365877049,0.24412067269763427,0.17353808215117553,0.6007737556193725,0.797443307988032,0.35841871622997185,0.19179561597262604,0.22809349351655447,0.584373108329989,0.5435370660172151,0.9782545441967596,0.9545258854538334,0.7653813549424746,0.8158322128567005,lam_plate=0.6,0,CEK,370.0
lam_plate=0.6,0.4459307799792575,0.48503402048848143,0.282987447337676,0.17576401949561937,0.606405463847587,0.8364908977723858,0.3748125711713857,0.289182762537988,0.20230831010077618,0.5952884599377049,0.5420479422082117,0.9805573799757021,0.9590077616431345,0.8112120094988994,0.8089259289449988,lam_plate=0.6,3,BAH,368.2
lam_plate=0.6,0.4792749517257534,0.472873624760604,0.32262443753910686,0.21780252077358112,0.6301751215768951,0.8592113985685236,0.3916628627654084,0.32770139744171084,0.2727366471142533,0.6156084240212681,0.5573701001475375,0.9851714681391139,0.9690043450858428,0.8301157929374412,0.824073518665238,lam_plate=0.6,1,CGD,386.5
lam_plate=1.0 (untuned default),0.4414987037684533,0.4475352510254994,0.24249701180892502,0.18496170413311427,0.6058016710691184,0.7995524009522684,0.34197712187569634,0.3304400884600312,0.2221414464936205,0.5920357660538722,0.5274811902591595,0.9794290311799729,0.9564284166451494,0.7699419472107906,0.8021560671761042,lam_plate=1.0 (untuned default),4,CEK,307.0
lam_plate=1.0 (untuned default),0.4755753803129321,0.4693920579753561,0.32310110291307836,0.2130762641664418,0.629541037607752,0.8564087213548403,0.38963643305041235,0.3180025623224481,0.27182810398580265,0.6114720601031686,0.5554237701478787,0.9849647702386363,0.9682018522436436,0.8265725386427306,0.8196684490838956,lam_plate=1.0 (untuned default),1,CGD,319.8
lam_plate=1.0 (untuned default),0.4434775882696495,0.4827663204334825,0.282019805832834,0.17483560677042015,0.6068373756668061,0.8327181849983238,0.3733698458220384,0.28379087715832846,0.20249794428269172,0.5932294217499609,0.5402156670254974,0.980177203492037,0.9576981000365646,0.806763346282658,0.8041370231263355,lam_plate=1.0 (untuned default),3,BAH,318.8
lam_plate_x_strain=1,0.4450535360004502,0.48223100933504137,0.28203622629333047,0.17595594003661819,0.6040213301626203,0.8374174139940307,0.3731359732978443,0.28825973922668235,0.2003140609222924,0.5953952396190785,0.540635517709603,0.9806549664483976,0.9595224523379765,0.8124452904466628,0.8103963665243827,lam_plate_x_strain=1,3,BAH,320.2
lam_plate_x_strain=1,0.4437977359564449,0.4443012501862238,0.24540742937882018,0.18805935166172424,0.6035028744799467,0.8062107192196014,0.34207195856590894,0.3297650559788957,0.22662144181746022,0.592741230400115,0.5297235974352923,0.9799519077127444,0.9582474491445426,0.7794184419857667,0.8083251561650466,lam_plate_x_strain=1,4,CEK,320.0
lam_plate=1.0 (untuned default),0.4137257131491229,0.5154337643471564,0.2458079505565453,0.19012181718928484,0.5900201423686214,0.7779700799282735,0.36378489649362294,0.19760333979039799,0.2157611666761271,0.5786163328891731,0.5330187691568021,0.9741718044059967,0.9452487348332625,0.7428048543625673,0.8008036280185974,lam_plate=1.0 (untuned default),2,DHY210,336.0
lam_plate_x_strain=1,0.41437725030353234,0.5135291238180368,0.24829827553680248,0.18921171155629396,0.5876259598428228,0.7836474887586492,0.3638691344540126,0.19201653723291282,0.218896025539739,0.5772452057755135,0.5354687161243536,0.9746425197458926,0.9467244089108146,0.7505136158563397,0.8075336106176296,lam_plate_x_strain=1,2,DHY210,325.9
lam_plate=1.0 (untuned default),0.44875332293091946,0.49767972665549387,0.2963927504847701,0.22787683801463066,0.619489177388022,0.8469599900784893,0.38958898245985424,0.21517240686105282,0.2538492352442463,0.608155213541675,0.5468845905006132,0.9833443903399975,0.964823100687681,0.8171424742084247,0.8137231598649239,lam_plate=1.0 (untuned default),5,CGD,334.4
lam_plate=1.0 (untuned default),0.4165302910739471,0.5064165607325377,0.24254366402218638,0.1728680815860718,0.6011635490353767,0.7930254152850483,0.35735224683610495,0.19016982103671778,0.22554647572529177,0.5839788560558345,0.5409200269985165,0.9779179807548402,0.953417099684587,0.7593503676761125,0.8105765606395304,lam_plate=1.0 (untuned default),0,CEK,338.9
