model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"strain before plate, np12",0.43964873702162083,0.5049746596674304,0.2709864220420439,0.19188777823656228,0.6012262273794511,0.8537890552686328,0.3715153789612888,0.1930415279151303,0.2413327860882685,0.6122414622604482,0.5582614440169484,0.9828550347077595,0.9640359321189974,0.831925123954364,0.8339641173410948,"strain before plate, np12",0,CEK,0.428397155958687,219.2
"current order, n_pass 24",0.4603822838571151,0.4969181054478395,0.3106797903891349,0.2461440471424061,0.6234299006531107,0.877499144870471,0.3976367316013455,0.21471951151216823,0.26258518010661996,0.621670145471354,0.5569063822358274,0.9847245126048105,0.9682566202897448,0.8551993224323371,0.8260757240012219,"current order, n_pass 24",5,CGD,0.44812862378365437,323.2
"current order, n_pass 24",0.4506444069164099,0.48575602354080233,0.2821241854678256,0.1751155458880325,0.6109226396864272,0.859670149789324,0.3749963550032388,0.2795420325561308,0.20386075667848197,0.6096079494053556,0.5463987084055456,0.9805409599975697,0.9592136971215133,0.8423981492678331,0.8152233217876487,"current order, n_pass 24",3,BAH,0.437640481229256,339.4
"current order, n_pass 24",0.4433331154962738,0.5193322324782658,0.273530329251413,0.2219352952930881,0.5937293886629456,0.8422448162583989,0.38141862866308013,0.20744252932238474,0.2418980492493335,0.6198845108490513,0.5534585655915036,0.9791587565875374,0.9563735099086543,0.8158756568475891,0.8288288445939476,"current order, n_pass 24",2,DHY210,0.4324152200601121,347.5
"current order, n_pass 24",0.45970247658307917,0.4453413691222518,0.26564392426351524,0.2054575124859291,0.6065268219750095,0.8616457768242052,0.35299757446375907,0.3122481591424122,0.23266121028641965,0.6289605979363879,0.544919878457864,0.983653474176187,0.965751102149266,0.8414368663826203,0.8259540257113571,"current order, n_pass 24",4,CEK,0.4517339466671938,342.2
"strain before plate, np12",0.4923317173697964,0.4762230745916316,0.34606530835274396,0.22291519572931542,0.6341331715615584,0.8899780257012397,0.4026812412320332,0.3260787030102565,0.28630335317079436,0.6276650830587722,0.568457647589054,0.9867540337655183,0.9723575803840703,0.8700698591191478,0.8351998555187732,"strain before plate, np12",1,CGD,0.4690031401296374,257.0
fully coarse->fine,0.43768893247422636,0.5085660320496715,0.26540418517973974,0.18806199353541908,0.6009722424402135,0.8482433452115223,0.36994536708176673,0.20167357445713005,0.23278091305567922,0.608580416169625,0.5560996508391157,0.9822369047669134,0.9626559626806053,0.8246146510370298,0.8323667597702273,fully coarse->fine,0,CEK,0.4268068236035736,163.7
fully coarse->fine,0.4885723837261584,0.47875556739129216,0.3356553365249139,0.21308285302018912,0.633607664362323,0.8832672066513184,0.3985454337796679,0.3327651563380486,0.2769509393418119,0.6207807062303252,0.5652258838394645,0.9857371175588977,0.9703973296428563,0.8611945553361064,0.8324170354666861,fully coarse->fine,1,CGD,0.46676994423382734,171.6
"strain before plate, np12",0.4523274552588311,0.48748430515180574,0.28319597560358845,0.17565300891418653,0.6103673752496928,0.8625598177607615,0.37617709239729125,0.2842093517319579,0.20247743208216615,0.6112598211929885,0.5461575945046461,0.9809103281227223,0.9599591232179313,0.8466344286237425,0.814484608131845,"strain before plate, np12",3,BAH,0.44055345463647233,227.8
"strain before plate, np12",0.44376592059834263,0.5195971607884807,0.27491538087412837,0.21883996535164457,0.5934355035857417,0.843219861661594,0.3817138521247324,0.20740525279196453,0.24280546490392735,0.6194521404842493,0.5541225529447478,0.9792212238148323,0.9565132041025075,0.8176455967229765,0.8298830468699615,"strain before plate, np12",2,DHY210,0.43336400776378875,240.6
fully coarse->fine,0.44022094141407164,0.5180661564664419,0.27067887832422244,0.22020856598861951,0.5934848994428311,0.8380919998140133,0.3794803645556546,0.20400106914579016,0.23780668858078233,0.6178105162657239,0.551796942809368,0.9785059522389739,0.9550862496113705,0.8108434349245475,0.8274901463902204,fully coarse->fine,2,DHY210,0.430003136365746,181.4
"strain before plate, np12",0.4634009847475834,0.44938245527760656,0.2677962713121543,0.20634197230915668,0.6065639596227199,0.8633982609533668,0.3556134533471387,0.32259514944996026,0.23453382192121308,0.6305672009220319,0.5467090970737493,0.9838673028559654,0.9661673037241242,0.8437815179209464,0.8283118867688164,"strain before plate, np12",4,CEK,0.4564768685176139,247.0
"strain before plate, np12",0.46581129093231616,0.5025412241945215,0.3178180962261166,0.2510692761584036,0.6230539532607253,0.8815515238087751,0.403386422370629,0.22425543685224128,0.2671537887937226,0.6238019770424824,0.5598467548892581,0.9853297329971612,0.969443966603043,0.86063275639719,0.8283858679408754,"strain before plate, np12",5,CGD,0.4530186220278196,237.6
fully coarse->fine,0.452053280625107,0.4899643365238669,0.28055877659247636,0.17295125635309103,0.6110037710008418,0.8565958577324037,0.375955097930645,0.29075499467117355,0.20284737423749974,0.6074155647750983,0.5456660867344113,0.980006394128989,0.9582645716639416,0.8386167173322524,0.8145962259677848,fully coarse->fine,3,BAH,0.44093134833639624,179.9
fully coarse->fine,0.46239782146558145,0.45392423485594136,0.26221367724664535,0.20103873820567317,0.6064777880533608,0.8581879992473543,0.3545473653109412,0.3358917225329427,0.22544697583917708,0.6262807294106856,0.5445513534576553,0.9832612089490766,0.9648311471203161,0.8369943897298898,0.8257080837919799,fully coarse->fine,4,CEK,0.4564962006320883,177.4
fully coarse->fine,0.4614534649935179,0.5054259329497793,0.3059829343126032,0.24199923264400347,0.6228757332791415,0.8743442844007469,0.39863819610089657,0.22943581984852354,0.25619502192654797,0.6196768563175681,0.5566241020274655,0.9842269879021539,0.9673239028607875,0.8509730357241664,0.8263008030019934,fully coarse->fine,5,CGD,0.450015207498128,185.5
"fully coarse->fine, np12",0.48719246099728963,0.47525634117688775,0.3362029613635477,0.21433716442939266,0.6345054570313983,0.8842143029673686,0.3974646948253698,0.32428816035689534,0.27841703305460397,0.621818828464738,0.5652101033739958,0.9858736863645609,0.9706607239174586,0.8624201868992566,0.8320775474386854,"fully coarse->fine, np12",1,CGD,0.4646438856155665,233.3
"fully coarse->fine, np12",0.4372886016651428,0.5049901685679956,0.26708903258590666,0.18881567018568463,0.6018781143700035,0.8498337420247368,0.3694949250688641,0.19410599480356333,0.23681347424705826,0.6095517229812304,0.5561811176946405,0.9823934722239611,0.9630226192796933,0.8265688714465804,0.8317856223812152,"fully coarse->fine, np12",0,CEK,0.42616198135150196,244.2
"fully coarse->fine, np12",0.4407169358520644,0.5170999316575782,0.27125495137969774,0.22089274644898138,0.5936692423630566,0.8392498940340147,0.3794635530127056,0.2034400738142018,0.23933573904920336,0.6184527476105983,0.552012629166883,0.9787058749649694,0.9553968435267024,0.8122903496763173,0.8280702455040855,"fully coarse->fine, np12",2,DHY210,0.4307372344071623,247.5
"fully coarse->fine, np12",0.45179357805098896,0.4890478411820865,0.28034998311634307,0.173518329594535,0.6115796258173003,0.8576681814507698,0.37559934452879074,0.28783683051530057,0.20339383194147917,0.6082761236448953,0.5457272154558374,0.9801572936844497,0.9585446700835895,0.8399831781331478,0.8142844578822325,"fully coarse->fine, np12",3,BAH,0.4394558872443219,257.7
"fully coarse->fine, np12",0.46112301458350985,0.4502973973660028,0.26323564368200036,0.20201225102895642,0.6069746071620921,0.8594804327975878,0.3536360034314082,0.3253847530740299,0.22899009446146154,0.6270045485178903,0.5448500561450571,0.9834096738985766,0.9651511218741259,0.8388314615457237,0.8254466605226075,"fully coarse->fine, np12",4,CEK,0.4554144676258728,226.2
"fully coarse->fine, np12",0.46051733083769253,0.5018844445735696,0.30699860734861273,0.24244996553933149,0.6230377501535592,0.8752769351282155,0.39767417890906,0.22327069832770116,0.25785950271987884,0.6199860881961732,0.5563750011130221,0.9843641441759118,0.9675825501060896,0.8521630207756561,0.8260396585279723,"fully coarse->fine, np12",5,CGD,0.44885231440772644,257.7
