model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"plate 16, pxs 6",0.43999632476063194,0.5155773211896609,0.2710619484725928,0.22370298727228163,0.5901707276680151,0.8384216673938362,0.3789161042834458,0.2029540016375088,0.23810871795925895,0.617474287555479,0.5524598507220354,0.9785749771785178,0.9552720697531022,0.8107054850534068,0.8290078666435667,"plate 16, pxs 6",2,DHY210,0.42754528063812136,177.9
"plate 16, pxs 6",0.45763068875864554,0.4945802248104253,0.30603946655136144,0.24724005477226343,0.6206271060528233,0.8733182614014221,0.3948115986039516,0.2143197368959754,0.2577301848979744,0.6201403197587971,0.5568024098540706,0.9840952254220784,0.9670666306839887,0.8493564890833354,0.8264431611921252,"plate 16, pxs 6",5,CGD,0.44149568522944893,175.6
"plate 16, pxs 12",0.43557275202326945,0.4976432289958095,0.26884260082002875,0.19114173798360176,0.5998167865248337,0.8490531987489601,0.3676522411347726,0.18831227077524088,0.23740966189131474,0.6090024400585661,0.5560884290123305,0.9823508723087346,0.9629830717022834,0.8249033016681412,0.8323145878335786,"plate 16, pxs 12",0,CEK,0.4193543596252816,174.9
"plate 16, pxs 12",0.4405256030080942,0.5146060035553227,0.2716830992845292,0.2230590275719468,0.5900556538980709,0.8387380023924471,0.3787321202357432,0.20503815208254222,0.23861568354908455,0.6173911255897503,0.5525018557073716,0.9786242779015657,0.9553625809715236,0.8112252672953817,0.8292560229742111,"plate 16, pxs 12",2,DHY210,0.42613043765989345,174.6
"plate 16, pxs 12",0.4804401252108107,0.4674606775082197,0.3370194590254659,0.21232951455075774,0.6327106056592167,0.882528141964033,0.39400780399426594,0.2970244352940637,0.27909148514987586,0.6194159298164084,0.5653553749801762,0.9856710285083852,0.9702489490579557,0.8600927050947635,0.8337838100190701,"plate 16, pxs 12",1,CGD,0.4501127128642399,185.9
"plate 16, pxs 12",0.44612059740550086,0.48322575462773293,0.2803262608784921,0.17321249680684395,0.6064913444750997,0.8562450217787777,0.3727049124353564,0.266102609795765,0.20281203215509452,0.6059023909811672,0.5464439490523514,0.9799979461769308,0.9582266213335735,0.8378456679470815,0.8165253850920897,"plate 16, pxs 12",3,BAH,0.4276470915387925,182.2
"plate 16, pxs 12",0.4569111920924058,0.44699152285991023,0.2640854426199234,0.20256743716722653,0.6030024569467411,0.8587641188538022,0.3524412918337302,0.30673724740132763,0.2294879807882647,0.6254671724555092,0.5451256495948684,0.9833363849807304,0.9650740856202168,0.8370917547767113,0.8277611545648987,"plate 16, pxs 12",4,CEK,0.4425652680721497,189.9
"plate 16, pxs 12",0.4584860706940914,0.4941075975303323,0.30698601782900437,0.24604972179278295,0.6194537501840791,0.8739010682673763,0.394762513453055,0.21800825138670438,0.2580213317845485,0.6195948502999953,0.5569965402620453,0.9842010267676319,0.9672514236272153,0.8501706643960381,0.8270055124756789,"plate 16, pxs 12",5,CGD,0.44052122634479307,198.5
"plate 16, pxs 24",0.4352868575987529,0.4962350436080238,0.26767020011846265,0.18987802604026308,0.597706842505476,0.8486385874699122,0.3663161189054778,0.1911896396223973,0.23585893048185777,0.6080316416409395,0.5553446438691211,0.9822904876267619,0.9628680428985614,0.8244264660194459,0.8321944969468329,"plate 16, pxs 24",0,CEK,0.4173747143554124,177.8
"plate 16, pxs 24",0.4793302712839174,0.4664425526272798,0.3366043255982321,0.2119683847306077,0.6317643262668833,0.8823341009761632,0.39330733329361256,0.29350843401838406,0.27848977701115624,0.6187858635827491,0.5651677840219729,0.9856601248896069,0.9702145919454404,0.8598808852613673,0.8335339866658676,"plate 16, pxs 24",1,CGD,0.44682972410257366,175.8
"plate 16, pxs 24",0.4389759024801661,0.5110365749535077,0.27142802964738155,0.2252152021297503,0.5874161060690589,0.8386603942848027,0.3773667921008055,0.1994613411711338,0.23830229694400437,0.6175886489170135,0.551810661665504,0.9786397144619685,0.9554194716253792,0.8107579941272448,0.8286605905683616,"plate 16, pxs 24",2,DHY210,0.4242603351648726,174.4
"plate 16, pxs 24",0.44641300985002247,0.48341657294647905,0.2800884770138331,0.17339279103390412,0.6050302368162954,0.8561970255306457,0.372640589473792,0.26792186304969323,0.20271454058041524,0.6055898236751043,0.5465438856382634,0.980001137306959,0.9582287997011408,0.8376785131145417,0.8166436259216348,"plate 16, pxs 24",3,BAH,0.42495509512815416,174.0
"plate 16, pxs 24",0.4560052428743079,0.44681490321755635,0.2637843121162445,0.202512325285534,0.6017203597879741,0.8582544925546759,0.35215966855841413,0.3052444463600359,0.22758679589892117,0.6250396350610288,0.544884305317498,0.9832859348449654,0.9649629986669265,0.8365197904812189,0.8269805435692922,"plate 16, pxs 24",4,CEK,0.440119522226302,174.6
"plate 16, pxs 24",0.45764496301226115,0.49129863785717914,0.3065525928889026,0.2445261472617193,0.6182108238068317,0.8738758667881661,0.3931680127813581,0.21704949119381534,0.2573442612037958,0.6188266611415785,0.5563273973121673,0.9841982327791126,0.9672446343945525,0.8501369568586246,0.8272438241769279,"plate 16, pxs 24",5,CGD,0.4387678176877699,176.7
"plate 16, pxs 48",0.43520349862861063,0.49437205311617977,0.2678191560722144,0.18924109308325215,0.597264109196533,0.8486642398107666,0.3655757286892777,0.1906432976687928,0.23724899439975874,0.6076650767680746,0.5546350480724018,0.9822707316134115,0.9628556074942867,0.8243743906462667,0.8314080849985701,"plate 16, pxs 48",0,CEK,0.4157580738495124,178.9
"plate 16, pxs 48",0.4778023837878037,0.4647508909108375,0.33581067480964444,0.21137495144751955,0.6299761244483314,0.8820577947564978,0.39209303757170355,0.289445767969664,0.2772349035783547,0.6181413923918609,0.5643458378957683,0.9856352749593719,0.9701520165940211,0.859529590926627,0.8325192927589145,"plate 16, pxs 48",1,CGD,0.4445207902563839,176.8
"plate 16, pxs 48",0.4381517763469221,0.5089128365290826,0.27058220930459315,0.22201591402313808,0.5861547884364325,0.8381978669361204,0.37572138090401785,0.19968595008704412,0.23748942919181368,0.6159120305240054,0.5511115765104287,0.978564465290614,0.9552315751558187,0.8104746573706385,0.82845351483947,"plate 16, pxs 48",2,DHY210,0.42265687955999304,174.9
"plate 16, pxs 48",0.44510678087144323,0.4818450878589494,0.2797036899028961,0.17257850362096924,0.6051732357570903,0.8558265776873789,0.3717087151521776,0.26336033441946566,0.2026399862345656,0.605238380028029,0.5458076882462772,0.9799715311914422,0.9581371330526202,0.8370997704168736,0.8159700379180334,"plate 16, pxs 48",3,BAH,0.4229558187006355,171.8
"plate 16, pxs 48",0.4556037902866786,0.446148470900376,0.2642404072769509,0.2026095799132679,0.5998029151891044,0.8580595187627792,0.35195687671866394,0.30307480054821706,0.22852561218798542,0.6243369237096192,0.5449778487250883,0.983272734864779,0.9649468526276699,0.8362131771329617,0.8269506552658948,"plate 16, pxs 48",4,CEK,0.43804075317634117,174.7
"plate 16, pxs 48",0.45738641356432647,0.490401307853345,0.3054095087231412,0.2421048449265827,0.616582164895827,0.873442945049268,0.3919236563698571,0.2197508178538282,0.25616066017630573,0.6176077934796561,0.5554767101603221,0.9841438146872016,0.9671370189329448,0.8496934706719649,0.8266949233856209,"plate 16, pxs 48",5,CGD,0.4372167678055935,202.5
"plate 32, pxs 6",0.43423932179550323,0.4969501845054187,0.2683704333395635,0.19022830307408348,0.6002104096039853,0.8477482472439765,0.36710292244006604,0.18496715049281506,0.23659293180713856,0.6082865249362053,0.5554654556616034,0.9822194188436582,0.96268498286369,0.8230672130324904,0.8316108450044688,"plate 32, pxs 6",0,CEK,0.4185161564148092,195.0
"plate 32, pxs 6",0.4565269895162004,0.4462321872382394,0.26370043272210286,0.2045755121116512,0.6030359563099319,0.8578037061587571,0.3522480872041079,0.3075913443301598,0.2279712063951292,0.6254024949789039,0.545029336809476,0.9832631109969339,0.9649017042694054,0.8356372376036246,0.8271561372548656,"plate 32, pxs 6",4,CEK,0.44167036761760026,171.8
"plate 32, pxs 6",0.4387724469405636,0.5141414039884062,0.26985448251235966,0.22493565858588638,0.5894767531478942,0.8373125521531182,0.37795972010025164,0.20040422636179728,0.2371678959227927,0.6172267490126646,0.5516581425338514,0.9784543822914088,0.9550304247482424,0.8090666605155608,0.8281652999864626,"plate 32, pxs 6",2,DHY210,0.4253019138028052,175.7
"plate 32, pxs 6",0.4454918053433612,0.48269849540218396,0.27931557141175367,0.17202654108822935,0.6073553047435004,0.8542778330225298,0.3719925010949054,0.2670773362216495,0.20255705159054171,0.604688957651283,0.5448468027512464,0.9797451408443085,0.9577326148403335,0.8352993513569327,0.8142374293348361,"plate 32, pxs 6",3,BAH,0.42702084403992324,174.4
"plate 32, pxs 6",0.45611736072724085,0.49332654362019235,0.30386340347369073,0.24611554187689472,0.6185588041909043,0.8716424691513054,0.39315679715923235,0.21357761883499773,0.2555106382263265,0.6188829432564915,0.5558744373851527,0.9838959840950051,0.9666621086217411,0.8470241341882441,0.8254449151868817,"plate 32, pxs 6",5,CGD,0.43819027209599765,175.6
"plate 32, pxs 12",0.43495539268296357,0.495799060859876,0.26831568366404346,0.1899789978251058,0.5991113925427378,0.8481140400217761,0.36654256606269636,0.18889591485837068,0.23686750977558993,0.6079538274102028,0.5549775099024369,0.9822509781599704,0.962784641610553,0.8235552176501656,0.8311121875523992,"plate 32, pxs 12",0,CEK,0.4157629100423593,177.0
"plate 32, pxs 6",0.47993390102152056,0.4674971848617933,0.33521696347147895,0.20902248298113887,0.6332573260019618,0.8805790883366993,0.3929331726912996,0.3000123470626098,0.27829009763438123,0.6173394342726822,0.5638071562937859,0.9854078228578965,0.9697458280853534,0.8573667029680199,0.8315660553795191,"plate 32, pxs 6",1,CGD,0.4494362145366768,199.8
"plate 32, pxs 12",0.4452126263047948,0.4821087468418685,0.2794719726291688,0.1728865885198804,0.605876418015325,0.8549756568531949,0.3718280523588135,0.2648742694014267,0.20268585664395353,0.6049099137066197,0.5451493052942881,0.9798281040845905,0.9578684542138464,0.8362688006945684,0.8144735064836636,"plate 32, pxs 12",3,BAH,0.42300330066001307,169.2
"plate 32, pxs 12",0.45546447833599324,0.445736446867552,0.26382565027527294,0.20217936864371236,0.6010512216492849,0.857579052268787,0.35164930805398764,0.30444439704155046,0.2274941476551383,0.6241378420864332,0.5446969544151554,0.9832344106251639,0.9648410803073149,0.8355553444278432,0.8266381010465689,"plate 32, pxs 12",4,CEK,0.43842639771611136,169.0
"plate 32, pxs 12",0.47816973533602,0.4650862535866433,0.33538513553651605,0.20987917785249643,0.6318864873867518,0.881035074498104,0.39198936549938496,0.2920711519010832,0.27781537459719613,0.6178126752361837,0.5641361247655737,0.9854777235339246,0.9698644930284105,0.8579857418254312,0.8326589212233146,"plate 32, pxs 12",1,CGD,0.44435695988720475,181.5
"plate 32, pxs 12",0.438322419763825,0.5114885019434348,0.27038535155127397,0.2246666834685803,0.5883207276356358,0.8376519960381142,0.3770800589290731,0.19889000022362371,0.23730507924329838,0.6170982615945962,0.5514632754217969,0.9785221729966316,0.9551300286072959,0.8094259219660097,0.8284871659791335,"plate 32, pxs 12",2,DHY210,0.4229006293051973,179.2
"plate 32, pxs 12",0.4561574442174222,0.4910314699627268,0.3036653955510084,0.2448964439138369,0.6183997427801498,0.8722141015274918,0.39197403919060536,0.21530907433667576,0.25508756620915285,0.6186159013944801,0.5556039173131739,0.9839701184822703,0.9667971697534473,0.8478625202035668,0.8259202472351805,"plate 32, pxs 12",5,CGD,0.4359898605529558,179.8
"plate 32, pxs 24",0.43358795153177854,0.49233991675258665,0.2674659112917233,0.1885241775022884,0.5960419200897513,0.8477721266482974,0.3644903214331083,0.1864727895845709,0.23650973475559206,0.6064676002342155,0.5533536190477577,0.9821833488671677,0.9626965627439088,0.8231303821640436,0.8294923712912718,"plate 32, pxs 24",0,CEK,0.4129650233913045,176.7
"plate 32, pxs 24",0.43740923540110493,0.507781648938868,0.27054620902453524,0.22383834314483492,0.585527253338886,0.8376376442995727,0.3754632437253683,0.19683408667220198,0.23752877473725076,0.6160152161642958,0.5508360342305637,0.9785184156768624,0.9551807421196111,0.8093330297896134,0.8282813889989806,"plate 32, pxs 24",2,DHY210,0.4202597964026297,179.5
"plate 32, pxs 24",0.47651695303555097,0.46292746659978795,0.3353596480837658,0.20991915445756684,0.6300370659394758,0.8811430003009169,0.3909402470882968,0.28582693894022493,0.27714935802318286,0.6176063936724386,0.5639478488673603,0.9855008060485876,0.9699110667325719,0.8582455170600145,0.8320579088656865,"plate 32, pxs 24",1,CGD,0.4399211381980465,215.5
"plate 32, pxs 24",0.45425883533601125,0.4444070810637078,0.2633975120816424,0.20182670843358938,0.5992541414456187,0.8572849384294831,0.350775231231988,0.30000349728188963,0.2275828831260633,0.6236947076287782,0.5444258599529848,0.9832032880689945,0.9648092879403365,0.8349701307518199,0.8268690014394272,"plate 32, pxs 24",4,CEK,0.43490591276934976,166.1
"plate 32, pxs 24",0.45602945392833044,0.48797199792647555,0.3049208228326158,0.24465632887507174,0.616075034527606,0.8723348618053834,0.39105049626290334,0.2156693647297375,0.25561214681590333,0.6179312794942984,0.5550085448593975,0.9840064963960378,0.9668524765455307,0.8481262292152753,0.82546623466176,"plate 32, pxs 24",5,CGD,0.43314790690061444,171.7
"plate 32, pxs 48",0.45401935765344603,0.4441064518410704,0.26276731380780705,0.20136699864573382,0.597354126036222,0.856887019713123,0.35021924534906684,0.30078124939237283,0.22722148765913047,0.6228648038959602,0.5440022914731596,0.9831415676012859,0.9647065974549696,0.8343778401726389,0.8264906851880016,"plate 32, pxs 48",4,CEK,0.43216881306521127,159.5
"plate 32, pxs 48",0.4744876198586024,0.4608188315282648,0.3336285756485053,0.20858660963312223,0.6285445854727848,0.8806767859567606,0.38911617647818214,0.28160235528767746,0.27525317785014025,0.6156736079954385,0.5626950224119466,0.985445511929921,0.9697891162201764,0.8577913092341873,0.8307827118715203,"plate 32, pxs 48",1,CGD,0.4367555885438099,169.6
"plate 32, pxs 24",0.44366114073125007,0.47967834863076614,0.27878000604548286,0.17179962164260962,0.6036980905471776,0.8546944729770259,0.3702319790751128,0.2605765021264348,0.20204686086496154,0.6040027544295623,0.5447860665166222,0.9798018394429553,0.9578114698272279,0.8356671903894606,0.8147429474541481,"plate 32, pxs 24",3,BAH,0.41910641203891835,184.7
"plate 32, pxs 48",0.4553483727594481,0.4861766990474257,0.30423181446592334,0.24353416242766704,0.6128974964774645,0.8721157869569325,0.389696089657007,0.21597329721232864,0.25464897034077805,0.6166633647752905,0.5542080593131878,0.983984937420682,0.9668118419252762,0.8478052380089381,0.8252840334872981,"plate 32, pxs 48",5,CGD,0.4307617250515344,165.9
"plate 32, pxs 48",0.43670267194138196,0.5052115288634192,0.27078757807095577,0.22258371263627086,0.5829131665006391,0.8374023344991928,0.37426785442264954,0.19585997142771694,0.23750342124938295,0.6148947472358325,0.5498617635375559,0.9784906147851364,0.9551273816195683,0.8090497287938155,0.8272213544600124,"plate 32, pxs 48",2,DHY210,0.4181495379018178,171.9
"plate 32, pxs 48",0.4418918852438284,0.4772928444128782,0.2779567641620679,0.17219063151461128,0.6012685710124368,0.8543250307414454,0.3688092132731326,0.25495668986783504,0.2013928005044134,0.6033559794950696,0.5443815950659908,0.9797703503360767,0.9577221239911176,0.8351481463774953,0.8150264301209054,"plate 32, pxs 48",3,BAH,0.4161829288172359,192.7
"plate 32, pxs 48",0.4333504783254072,0.49039974352718596,0.26757472292481393,0.1899778076052609,0.5951021246488416,0.8473943655028837,0.36392507958506287,0.18694464346535175,0.2361438027772609,0.606368549932886,0.5527158217350726,0.9821512917150351,0.9626306071055392,0.8225580026428083,0.8291918796243751,"plate 32, pxs 48",0,CEK,0.4108074259160555,205.9
