model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,seed,strain,ks,kc
x,0.49851815691960555,0.4854534063522417,0.34038724559985756,0.22106200471587914,0.6427077981370866,0.8862503055858726,0.4048456366610478,0.35057237067994296,0.2916558510042133,0.6322521280956355,0.5677165898154851,0.98613420318465,0.9709542878155267,0.8668341665802586,0.835941492411264,1,CGD,1.6,1.0
x,0.49849788704317666,0.4855571600176866,0.34038724559985756,0.22037586345337282,0.6427077981370866,0.8861509007306013,0.40479479054849044,0.35086183759424555,0.2916558510042133,0.6319162000677618,0.5674770306693152,0.9861218869935573,0.9709245484339409,0.8667618202923838,0.8356562691493216,1,CGD,1.6,1.1
x,0.49833020845655435,0.4852283333779258,0.34038724559985756,0.2196397197158406,0.6427077981370866,0.8860209493866222,0.40455009797042357,0.35071136004555814,0.2916558510042133,0.6315404741373003,0.5672200892587934,0.9861064271284812,0.9708877458110223,0.8666529854202496,0.8355611896677129,1,CGD,1.6,1.2
x,0.498022116627596,0.4844630809254725,0.34038724559985756,0.21885619005562257,0.6427077981370866,0.8858605585237451,0.4041102624897676,0.35020153247585084,0.2916558510042133,0.6311260034862465,0.566767245115351,0.9860878209373036,0.9708438799139861,0.8665080926981968,0.8351271273542499,1,CGD,1.6,1.3
x,0.49759130141983077,0.48326336240354345,0.34038724559985756,0.21802786880107192,0.6427077981370866,0.8856698400392612,0.4034764924390884,0.34939279562488024,0.2916558510042133,0.6306738459312076,0.5662219276653385,0.9860660661351022,0.9707929507458368,0.8663275920940294,0.8345974078378997,1,CGD,1.6,1.4
x,0.49855995005944487,0.4854534063522417,0.34129174872729867,0.22019641261131673,0.6427077981370866,0.8846488677229946,0.4050574609687472,0.35057237067994296,0.2934959642012115,0.6318259515309645,0.5673909828666353,0.9859779866321048,0.9705146372284129,0.8649526993253113,0.8356580563505198,1,CGD,1.8,1.0
x,0.49851669309982727,0.4855571600176866,0.34129174872729867,0.21935130869837097,0.6427077981370866,0.8845213442449251,0.40498445092092855,0.35086183759424555,0.2934959642012115,0.6313895443452586,0.5671159345398565,0.985962137993125,0.9704770585940977,0.8648549942220278,0.8353168227469687,1,CGD,1.8,1.1
x,0.49832370545032445,0.4852283333779258,0.34129174872729867,0.21844746801158488,0.6427077981370866,0.8843601256312397,0.40471637659679427,0.35071136004555814,0.2934959642012115,0.6309045645087517,0.5668132974929764,0.9859427853457848,0.9704316119188151,0.8647177209889054,0.835132201739332,1,CGD,1.8,1.2
x,0.4979910506424431,0.4844630809254725,0.34129174872729867,0.2174885567616596,0.6427077981370866,0.8841653349849483,0.4042520879116306,0.35020153247585084,0.2934959642012115,0.6303726114753707,0.5663640236919257,0.9859199258322213,0.9703782972027104,0.8645413742819945,0.8347740552070048,1,CGD,1.8,1.3
x,0.49753158009564535,0.48326336240354345,0.34129174872729867,0.2164781684556767,0.6427077981370866,0.8839371002542847,0.40359293251206596,0.34939279562488024,0.2934959642012115,0.6297952542761798,0.5657729904787122,0.9858935570511448,0.9703171143677933,0.8643264698846156,0.8341682092138064,1,CGD,1.8,1.4
x,0.4617063035125775,0.48860370850653606,0.28967580002646887,0.1639220183879565,0.6417856977586898,0.8644624172379929,0.377428751938482,0.3159396008007782,0.21180611299006813,0.6165047390599319,0.5451403083239196,0.981048960633009,0.9600140584968947,0.8499223271952502,0.8162713501619847,8,BAH,1.0,1.0
x,0.4614238663214805,0.4872457734355486,0.28967580002646887,0.1638560050686659,0.6417856977586898,0.8643828033274317,0.37685024090186114,0.3154706280200396,0.21180611299006813,0.6164763383815826,0.5446352678069825,0.9810376849895076,0.9599884921310413,0.8498168578408297,0.8156961166408079,8,BAH,1.0,1.1
x,0.4610254118739966,0.48545993866653964,0.28967580002646887,0.16378128945056838,0.6417856977586898,0.8642841294987678,0.3760911257001798,0.31466720956857774,0.21180611299006813,0.6164379726391662,0.5441468554710466,0.9810243063136569,0.9599584113429017,0.8496868007907566,0.815298160275712,8,BAH,1.0,1.2
x,0.46051545952834716,0.4832489428687612,0.28967580002646887,0.16369786654541452,0.6417856977586898,0.8641664611963966,0.3751525537666813,0.3135859216874237,0.21180611299006813,0.6163896815109347,0.5435330752161124,0.9810088247437202,0.9599238161364796,0.849532418028698,0.8147308193989076,8,BAH,1.0,1.3
x,0.4599075210803191,0.4806211573034096,0.28967580002646887,0.1636057198044536,0.6417856977586898,0.8640298657348057,0.37403803226653,0.3122697680106663,0.21180611299006813,0.6163315195331969,0.5428742342651794,0.9809912405006304,0.9598847063644655,0.8493539797112671,0.8142453511826004,8,BAH,1.0,1.4
x,0.462360421832173,0.48860370850653606,0.2916466930543262,0.16378128945056838,0.6417856977586898,0.8639758142949034,0.378155555063271,0.3159396008007782,0.21462495644655707,0.6164379726391662,0.5453932298798173,0.9809945760201698,0.9598775571166338,0.8493007503907816,0.8163274186057792,8,BAH,1.2,1.0
x,0.46207258345971447,0.4872457734355486,0.2916466930543262,0.1636801325251542,0.6417856977586898,0.8638874651759987,0.3775721329505122,0.3154706280200396,0.21462495644655707,0.6163788354360062,0.544901134999334,0.9809822793474472,0.9598495913162005,0.8491869405312646,0.8158021792067843,8,BAH,1.2,1.1
x,0.4616672167986881,0.48545993866653964,0.2916466930543262,0.1635664191555002,0.6417856977586898,0.8637784833101254,0.37680756808249805,0.31466720956857774,0.21462495644655707,0.6163055023101397,0.5444128936399502,0.980967697245209,0.9598167228655253,0.8490467203682621,0.815415181647121,8,BAH,1.2,1.2
x,0.46114858588168867,0.4832489428687612,0.2916466930543262,0.16344015016686272,0.6417856977586898,0.8636489416263435,0.37586300870486933,0.3135859216874237,0.21462495644655707,0.6162180838090686,0.5437812274499922,0.9809508297479183,0.9597789517929111,0.848880382296197,0.8148121285615276,8,BAH,1.2,1.3
x,0.4605311650427877,0.4806211573034096,0.2916466930543262,0.16330133550115164,0.6417856977586898,0.8634989157062587,0.37474196568467705,0.3122697680106663,0.21462495644655707,0.6161166997185321,0.5431055123413757,0.9809316770050369,0.9597362779951826,0.8486882286327005,0.8142980488553484,8,BAH,1.2,1.4
x,0.46289462357349576,0.48860370850653606,0.29335028470767693,0.1636057198044536,0.6417856977586898,0.8633068837390717,0.37877624995457304,0.3159396008007782,0.21721185793871842,0.6163315195331969,0.545514812716382,0.9809187987539206,0.9596949270379126,0.8484426819866985,0.8162286225415712,8,BAH,1.4,1.0
x,0.46259851251468703,0.4872457734355486,0.29335028470767693,0.1634620667635551,0.6417856977586898,0.8632069281247976,0.37818688930329386,0.3154706280200396,0.21721185793871842,0.6162336268264152,0.5450108937902188,0.9809051327791412,0.9596638207005413,0.8483175775441891,0.8156886086107378,8,BAH,1.4,1.1
x,0.4621833055124632,0.48545993866653964,0.29335028470767693,0.16330133550115164,0.6417856977586898,0.863084488587766,0.37741575400962885,0.31466720956857774,0.21721185793871842,0.6161166997185321,0.5444997163838078,0.980888965551814,0.9596273528948975,0.8481639400016142,0.8152520618842525,8,BAH,1.4,1.2
x,0.4616512402741951,0.4832489428687612,0.29335028470767693,0.16312356180259024,0.6417856977586898,0.8629396475066521,0.37646399720464996,0.3135859216874237,0.21721185793871842,0.6159809233458825,0.5437932642377097,0.9808702970125946,0.9595855236428102,0.8479820992983373,0.8144340837427778,8,BAH,1.4,1.3
x,0.46102159606139864,0.4806211573034096,0.29335028470767693,0.16292880375400604,0.6417856977586898,0.8627724902717379,0.3753351364832309,0.3122697680106663,0.21721185793871842,0.6158264836705591,0.5430868065862101,0.980849127260077,0.959538332916096,0.8477723966591628,0.8138446134288664,8,BAH,1.4,1.4
x,0.4633156489151127,0.48860370850653606,0.2948004586172128,0.16339527141750132,0.6417856977586898,0.8624576328515615,0.3792960896755005,0.3159396008007782,0.21957627829307363,0.6161858368589076,0.545566808425282,0.9808217277141115,0.9594661681632424,0.8473560531071375,0.8161221596943888,8,BAH,1.6,1.0
x,0.4630070498708064,0.4872457734355486,0.2948004586172128,0.16320183479222222,0.6417856977586898,0.8623432489088733,0.378699772112274,0.3154706280200396,0.21957627829307363,0.6160414082672776,0.5449986994322557,0.9808063437442445,0.9594311801015013,0.8472168992636526,0.8154049700445853,8,BAH,1.6,1.1
x,0.4625802942149661,0.48545993866653964,0.2948004586172128,0.1629861781051337,0.6417856977586898,0.8622042575134309,0.3779209613700057,0.31466720956857774,0.21957627829307363,0.6158725048630806,0.5444650862228018,0.9807882093502592,0.9593903012339776,0.8470468116159491,0.8149166850386044,8,BAH,1.6,1.2
x,0.4620368906907547,0.4832489428687612,0.2948004586172128,0.16274840841655452,0.6417856977586898,0.8620407518838334,0.3769608205399522,0.3135859216874237,0.21957627829307363,0.615679381776064,0.5437631401058819,0.9807673244291895,0.9593435315854537,0.8468461641262702,0.8141297299979093,8,BAH,1.6,1.3
x,0.4613940540531363,0.4806211573034096,0.2948004586172128,0.162488667448452,0.6417856977586898,0.8618528287705818,0.37582287890451727,0.3122697680106663,0.21957627829307363,0.6154622657240187,0.5430466547948143,0.9807436890418747,0.9592908710304737,0.8466153440632558,0.8135221601437053,8,BAH,1.6,1.4
x,0.4636187618850916,0.48860370850653606,0.2960117398758973,0.16315000080313244,0.6417856977586898,0.8614302246341531,0.3797205834529009,0.3159396008007782,0.22172827092454198,0.616001467195685,0.5453770006080639,0.9807034820182704,0.9591912805761801,0.8460493958296849,0.8154881366433819,8,BAH,1.8,1.0
x,0.4632987627084957,0.4872457734355486,0.2960117398758973,0.16289959849471802,0.6417856977586898,0.861298643407312,0.37911630532904944,0.3154706280200396,0.22172827092454198,0.6158029093191213,0.5447977394788488,0.9806860311977535,0.9591516697063757,0.8458936478981335,0.8147533242696767,8,BAH,1.8,1.1
x,0.46285899299302036,0.48545993866653964,0.2960117398758973,0.16262127335971496,0.6417856977586898,0.8611400637579069,0.37832873710418036,0.31466720956857774,0.22172827092454198,0.6155738077254725,0.5442463818844528,0.9806655474810263,0.9591055680712725,0.8457043093241252,0.8142213924811029,8,BAH,1.8,1.2
x,0.4623021877164122,0.4832489428687612,0.2960117398758973,0.1623152498658359,0.6417856977586898,0.8609545920651597,0.37735905827642247,0.3135859216874237,0.22172827092454198,0.6153144789095382,0.5435443664185537,0.9806420308194541,0.9590529757284386,0.8454818061666847,0.8134477649827944,8,BAH,1.8,1.3
x,0.4616449535050145,0.4806211573034096,0.2960117398758973,0.16198181636451542,0.6417856977586898,0.8607423382289392,0.3762108186186343,0.3122697680106663,0.22172827092454198,0.6150252058483994,0.5428330566537286,0.980615481349499,0.9589938924534788,0.845226578954321,0.8128741505079066,8,BAH,1.8,1.4
x,0.457463229601418,0.49334434637215757,0.28187330136012206,0.17780587111685953,0.6205114612156158,0.8658474556452297,0.37918201329567996,0.3027943242414478,0.19957034727263728,0.6165735139583759,0.5473589889959481,0.9814321077952876,0.9610802184718804,0.8508075389535324,0.8164262402085377,3,BAH,1.0,1.0
x,0.4570972878938056,0.4919543098629755,0.28187330136012206,0.17734866747222827,0.6205114612156158,0.8657462173308086,0.3785104371669872,0.3021628969352989,0.19957034727263728,0.6163927157191562,0.5466902944478835,0.9814159079098058,0.9610430912670577,0.8507018780559287,0.8155087887956348,3,BAH,1.0,1.1
x,0.4566160168393571,0.4901337319351455,0.28187330136012206,0.17687996461141733,0.6205114612156158,0.8656243268308803,0.37764986793436706,0.30121283329680515,0.19957034727263728,0.6162010515901352,0.5460388643337455,0.9813974801175802,0.9610011074392393,0.850569898995551,0.8148104357944445,3,BAH,1.0,1.2
x,0.45602616698382803,0.48788549824359834,0.28187330136012206,0.17639992320113493,0.6205114612156158,0.8654818565350727,0.376601584520525,0.29999791561850125,0.19957034727263728,0.615998601435285,0.5453177364985208,0.981376823234385,0.960954266973895,0.8504118904498298,0.8140104221006124,3,BAH,1.0,1.3
x,0.4553307648778848,0.48521790162433187,0.28187330136012206,0.17590871573893696,0.6205114612156158,0.8653188802108017,0.37536922003890993,0.2985594312092836,0.19957034727263728,0.6157854477466927,0.5444036670988691,0.9813539362407874,0.9609025698528496,0.8502281500037693,0.8129222722076457,3,BAH,1.0,1.4
x,0.45783394648286146,0.49334434637215757,0.28313703859565936,0.17687996461141733,0.6205114612156158,0.865246635414779,0.3794993535129149,0.3027943242414478,0.20182344746345843,0.6162010515901352,0.5473224304336438,0.9813509059636936,0.9608950787468004,0.8500766575668516,0.8161314182629931,3,BAH,1.2,1.0
x,0.45745457768456665,0.4919543098629755,0.28313703859565936,0.17630256961692506,0.6205114612156158,0.865130806731967,0.3788102106060902,0.3021628969352989,0.20182344746345843,0.6159568242313989,0.5466582476751857,0.9813325912885783,0.9608533578637753,0.8499573130948308,0.8152583451405621,3,BAH,1.2,1.1
x,0.456957719703753,0.4901337319351455,0.28313703859565936,0.17570914489340014,0.6205114612156158,0.864992598293675,0.37793141243026385,0.30121283329680515,0.20182344746345843,0.6156972073013457,0.5459874011052942,0.9813118405671792,0.9608063480532651,0.8498097149367784,0.8145381755069063,3,BAH,1.2,1.2
x,0.4563517242394799,0.48788549824359834,0.28313703859565936,0.17510000493074449,0.6205114612156158,0.8648320911597942,0.3768642603904408,0.29999791561850125,0.20182344746345843,0.6154223509086018,0.5452546640531747,0.9812886523052252,0.9607540492494956,0.8496341874097589,0.8137332882524347,3,BAH,1.2,1.3
x,0.45564059308496385,0.48521790162433187,0.28313703859565936,0.17447548549993547,0.6205114612156158,0.864649368676777,0.37561241146358376,0.2985594312092836,0.20182344746345843,0.6151324100161085,0.5443559949510656,0.9812630252461717,0.9606964614514913,0.849431065799691,0.8127207091338003,3,BAH,1.2,1.4
x,0.45809625609376403,0.49334434637215757,0.28415050360170935,0.17590871573893696,0.6205114612156158,0.8644687001394474,0.37972041971168274,0.3027943242414478,0.20387165475956093,0.6157854477466927,0.5472134112616559,0.981248609049236,0.9606650467619274,0.849118724153097,0.8158020702618506,3,BAH,1.4,1.0
x,0.45770136431264585,0.4919543098629755,0.28415050360170935,0.17520260406371063,0.6205114612156158,0.86433510951721,0.379012463991998,0.3021628969352989,0.20387165475956093,0.6154692117771846,0.5465478978902781,0.9812277819714545,0.9606179068593736,0.8489825080910471,0.8149555706713258,3,BAH,1.4,1.1
x,0.4571881994193245,0.4901337319351455,0.28415050360170935,0.17447548549993547,0.6205114612156158,0.8641771038314524,0.3781141255578087,0.30121283329680515,0.20387165475956093,0.6151324100161085,0.545882173013954,0.981204272208507,0.9605649670530079,0.8488157766174314,0.8142795247194564,3,BAH,1.4,1.2
x,0.45656279419871926,0.48788549824359834,0.28415050360170935,0.173727911295176,0.6205114612156158,0.8639947746058527,0.3770267404178523,0.29999791561850125,0.20387165475956093,0.6147752967453706,0.5451142084587229,0.9811780780127889,0.9605062273478757,0.8486188973109772,0.8134111349289596,3,BAH,1.4,1.3
x,0.45583240567030303,0.48521790162433187,0.28415050360170935,0.17296047229066838,0.6205114612156158,0.8637882167822037,0.3757540028293339,0.2985594312092836,0.20387165475956093,0.6143981360344478,0.5442046161863018,0.9811491978321565,0.9604416876811187,0.8483922515220407,0.8124026467199887,3,BAH,1.4,1.4
x,0.4582545981380834,0.49334434637215757,0.284930315417356,0.17489352384499304,0.6205114612156158,0.863515584578074,0.3798513693165822,0.3027943242414478,0.20572623637237983,0.6153273725196632,0.5470357903718236,0.9811252934752382,0.9603901224645143,0.84794140317729,0.8154624474350088,3,BAH,1.6,1.0
x,0.45784121521345544,0.4919543098629755,0.284930315417356,0.1740507684951533,0.6205114612156158,0.8633611165104936,0.37912344220030497,0.3021628969352989,0.20572623637237983,0.6149308158061989,0.5463444623824967,0.9811015554720766,0.9603367381869098,0.8477853518691753,0.8145818356048604,3,BAH,1.6,1.1
x,0.45730868589036067,0.4901337319351455,0.284930315417356,0.17318173354319513,0.6205114612156158,0.8631798958235077,0.3782043617267977,0.30121283329680515,0.20572623637237983,0.6145079264750261,0.5456601942524002,0.9810748496615004,0.9602769644341624,0.8475962204890656,0.81388478134204,3,BAH,1.6,1.2
x,0.45666243498790376,0.48788549824359834,0.284930315417356,0.1722873253832901,0.6205114612156158,0.86297202739284,0.37709551581187495,0.29999791561850125,0.20572623637237983,0.6140591059800897,0.5448681912036355,0.9810451740264546,0.9602108012471112,0.847374429457067,0.8129867911431722,3,BAH,1.6,1.3
x,0.45591026478012864,0.48521790162433187,0.284930315417356,0.1713685006265121,0.6205114612156158,0.8627376193331671,0.37580065217247566,0.2985594312092836,0.20572623637237983,0.6135847673777122,0.5439393523254473,0.9810125268026936,0.9601382485194512,0.8471204142888875,0.8119763228050677,3,BAH,1.6,1.4
x,0.45831288966355105,0.49334434637215757,0.28549326355189913,0.17383593831366134,0.6205114612156158,0.8623893743636103,0.37989844274338413,0.3027943242414478,0.20739860075168812,0.6148275471138485,0.5467812878994169,0.980981059157126,0.9600703060160763,0.8465529349194612,0.8150362066823864,3,BAH,1.8,1.0
x,0.45787942099458834,0.4919543098629755,0.28549326355189913,0.1728492528389338,0.6205114612156158,0.8622109714958971,0.37914947926655906,0.3021628969352989,0.20739860075168812,0.6143426350373451,0.5460658767527443,0.9809540109653881,0.9600098519461917,0.8463743187337257,0.8141148913576202,3,BAH,1.8,1.1
x,0.4573242706262974,0.4901337319351455,0.28549326355189913,0.17183090215877894,0.6205114612156158,0.8620031829674795,0.37820857529018026,0.30121283329680515,0.20739860075168812,0.6138250995799834,0.5453338688511885,0.9809236714004893,0.9599423402321616,0.8461597809026845,0.8133370219092633,3,BAH,1.8,1.2
x,0.4566574179817003,0.48788549824359834,0.28549326355189913,0.1707822774779122,0.6205114612156158,0.8617661293099885,0.3770771895883997,0.29999791561850125,0.20739860075168812,0.6132755354238822,0.5445607581235312,0.9808900382839881,0.959867771026828,0.8459098037733607,0.8125253971423795,3,BAH,1.8,1.3
x,0.4558793702477098,0.48521790162433187,0.28549326355189913,0.16970482429481423,0.6205114612156158,0.8614999343906491,0.37575914133235544,0.2985594312092836,0.20739860075168812,0.6126945466733048,0.5435707395393264,0.9808531096918904,0.9597861441167296,0.8456248866033931,0.811360582546305,3,BAH,1.8,1.4
